customer_id,product_id,sales_transaction_date,sales_amount,channel,dealership_id
7873,8,"2019-05-20 21:59:11",699.99,dealership,2
18661,12,"2019-05-19 05:36:45",349.99,dealership,5
16122,3,"2018-10-20 16:10:54",499.99,dealership,4
42064,3,"2016-03-12 22:57:47",399.992,internet,NULL
39848,3,"2015-06-13 16:53:32",499.99,internet,NULL
15841,7,"2017-04-16 05:09:51",599.99,internet,NULL
13708,3,"2013-08-12 16:50:14",499.99,internet,NULL
5158,3,"2015-12-11 17:30:13",399.992,dealership,7
37340,3,"2017-03-29 15:45:49",499.99,dealership,1
22492,4,"2014-10-07 00:19:47",103500,internet,NULL
35343,8,"2019-01-15 17:41:52",699.99,internet,NULL
13781,8,"2019-03-16 02:36:21",699.99,dealership,2
8789,7,"2019-04-14 11:02:09",599.99,dealership,10
35147,7,"2019-05-04 01:24:41",599.99,dealership,6
41644,3,"2016-06-28 20:10:11",499.99,dealership,9
11807,3,"2017-07-27 07:29:16",499.99,internet,NULL
2200,3,"2017-04-28 14:33:38",499.99,internet,NULL
7336,3,"2018-06-28 22:03:29",499.99,internet,NULL
11300,8,"2018-05-09 19:32:02",699.99,internet,NULL
47986,3,"2016-11-14 18:11:52",399.992,internet,NULL
42368,7,"2018-04-16 16:05:01",599.99,internet,NULL
11036,7,"2017-09-01 07:50:06",479.992,internet,NULL
22422,7,"2017-07-25 00:20:44",599.99,dealership,2
25119,7,"2016-12-08 16:20:25",539.991,internet,NULL
38649,7,"2017-08-01 14:14:36",599.99,internet,NULL
31989,8,"2019-04-15 18:37:21",699.99,dealership,19
46962,8,"2018-03-29 16:49:24",629.991,dealership,1
39958,8,"2017-04-13 17:09:55",629.991,dealership,10
10237,7,"2018-03-04 21:16:13",539.991,internet,NULL
16535,8,"2018-07-30 20:22:25",629.991,dealership,18
25291,8,"2018-07-19 20:50:08",629.991,internet,NULL
14590,3,"2014-09-17 21:40:25",499.99,internet,NULL
28270,4,"2017-05-10 23:04:32",115000,internet,NULL
31019,3,"2015-12-03 16:46:27",499.99,internet,NULL
4284,8,"2018-04-13 16:48:18",629.991,internet,NULL
22798,3,"2016-06-09 04:22:57",399.992,internet,NULL
30622,3,"2015-05-21 08:53:40",449.99100000000004,internet,NULL
16638,8,"2017-08-01 02:18:37",629.991,internet,NULL
36769,7,"2019-02-20 14:00:17",599.99,dealership,18
12210,3,"2013-06-21 21:20:42",399.992,internet,NULL
5712,3,"2016-05-22 09:43:22",499.99,internet,NULL
27394,8,"2018-06-02 06:04:21",699.99,internet,NULL
971,8,"2018-08-27 21:18:59",699.99,internet,NULL
25916,8,"2019-02-02 05:30:09",699.99,dealership,16
7521,3,"2018-07-25 18:52:05",499.99,dealership,19
33659,8,"2018-07-28 06:33:31",699.99,dealership,19
30912,3,"2018-06-03 01:48:29",449.99100000000004,dealership,2
29172,3,"2015-07-25 16:04:46",399.992,internet,NULL
49929,7,"2018-08-12 13:08:58",599.99,dealership,18
19216,3,"2017-04-24 20:25:42",399.992,dealership,12
43286,7,"2018-08-29 11:08:13",539.991,dealership,16
19586,12,"2019-03-15 00:50:31",349.99,internet,NULL
24082,8,"2019-04-16 04:56:49",559.9920000000001,dealership,5
15557,3,"2015-08-24 22:44:25",499.99,internet,NULL
36884,3,"2016-06-08 19:00:40",399.992,dealership,9
16312,3,"2013-07-06 21:37:47",399.992,internet,NULL
18637,3,"2015-07-21 05:59:08",499.99,internet,NULL
26305,7,"2018-08-16 18:56:12",479.992,internet,NULL
40809,3,"2016-04-21 01:50:20",499.99,internet,NULL
49102,7,"2018-06-09 22:16:18",599.99,dealership,18
30073,3,"2017-09-24 07:46:23",499.99,internet,NULL
13352,3,"2015-03-07 17:42:19",399.992,dealership,10
130,3,"2016-07-15 07:04:08",499.99,dealership,6
12823,3,"2015-10-22 04:22:08",449.99100000000004,internet,NULL
29360,7,"2018-02-17 07:14:54",539.991,internet,NULL
23066,7,"2017-10-22 00:06:05",599.99,dealership,11
33748,7,"2018-11-02 03:02:04",539.991,dealership,7
16656,3,"2015-04-25 12:53:20",499.99,internet,NULL
11616,3,"2017-09-27 16:43:35",499.99,internet,NULL
5089,7,"2017-09-07 16:24:21",599.99,dealership,3
32783,12,"2019-05-30 00:02:21",314.99100000000004,dealership,18
49097,3,"2016-04-14 16:52:16",399.992,internet,NULL
38559,3,"2018-05-18 00:36:31",499.99,dealership,17
16253,3,"2015-07-03 22:54:04",499.99,internet,NULL
15361,8,"2018-09-12 17:41:54",559.9920000000001,dealership,16
41155,7,"2016-11-16 22:25:50",539.991,internet,NULL
29210,7,"2017-05-22 07:39:49",599.99,internet,NULL
35876,3,"2017-04-01 19:34:20",499.99,dealership,5
30698,3,"2014-08-07 20:29:16",499.99,internet,NULL
20786,8,"2019-05-21 08:07:14",699.99,dealership,18
17772,3,"2014-08-15 00:19:44",399.992,dealership,15
3152,7,"2017-09-24 05:10:15",599.99,dealership,1
25111,3,"2017-10-04 01:37:37",499.99,dealership,20
42518,7,"2018-01-19 18:22:42",599.99,internet,NULL
44158,8,"2017-06-26 04:56:10",699.99,internet,NULL
11079,3,"2015-05-26 02:25:33",499.99,internet,NULL
42826,7,"2018-08-30 03:19:12",599.99,dealership,19
21700,3,"2017-02-19 11:28:00",499.99,dealership,10
11155,7,"2017-05-19 08:45:24",479.992,dealership,9
45363,8,"2019-01-06 08:02:49",699.99,internet,NULL
43263,7,"2018-04-17 01:46:21",599.99,dealership,9
10960,8,"2019-01-17 06:34:33",629.991,internet,NULL
40178,3,"2016-04-17 06:55:25",499.99,dealership,7
14350,8,"2018-08-31 13:26:53",629.991,dealership,10
27126,3,"2016-06-11 15:42:06",399.992,internet,NULL
17015,3,"2017-07-24 13:53:56",499.99,internet,NULL
5167,12,"2019-04-04 16:32:40",349.99,dealership,11
27631,3,"2015-10-10 21:36:21",499.99,internet,NULL
47089,8,"2018-09-01 14:52:28",559.9920000000001,internet,NULL
44416,8,"2017-08-19 13:26:20",629.991,dealership,1
48796,8,"2018-10-29 22:40:55",699.99,internet,NULL
24433,8,"2019-04-11 08:36:07",699.99,internet,NULL
36738,7,"2018-06-06 14:48:34",599.99,internet,NULL
6479,7,"2017-01-16 04:24:13",599.99,dealership,10
19426,8,"2018-12-31 10:13:44",559.9920000000001,internet,NULL
36502,7,"2018-07-12 12:54:31",479.992,internet,NULL
17407,3,"2014-10-28 02:31:19",399.992,internet,NULL
45162,8,"2018-08-03 02:56:35",629.991,dealership,11
34254,3,"2015-05-23 02:51:09",399.992,internet,NULL
32868,3,"2018-12-21 17:57:49",399.992,internet,NULL
1248,3,"2016-09-20 02:30:09",399.992,dealership,10
22905,4,"2016-08-07 00:13:18",115000,dealership,4
36772,3,"2016-04-07 03:53:26",449.99100000000004,internet,NULL
42813,3,"2017-12-26 05:47:04",499.99,internet,NULL
4216,7,"2017-08-07 06:24:01",599.99,dealership,18
34701,3,"2018-02-28 06:50:45",499.99,internet,NULL
36697,7,"2017-10-05 05:45:44",599.99,internet,NULL
25656,3,"2015-02-01 19:28:53",499.99,internet,NULL
49167,7,"2019-04-28 05:43:50",599.99,dealership,2
14774,7,"2018-02-06 19:08:37",599.99,internet,NULL
49131,8,"2017-11-18 03:12:15",559.9920000000001,dealership,3
27229,7,"2018-06-23 02:41:54",599.99,dealership,7
25851,7,"2017-10-19 17:52:23",539.991,internet,NULL
35345,3,"2016-02-13 06:51:09",499.99,dealership,10
5452,8,"2019-02-03 12:43:56",559.9920000000001,dealership,14
6330,7,"2018-11-13 15:50:46",599.99,dealership,18
30517,7,"2018-10-14 19:47:09",599.99,internet,NULL
33977,3,"2018-12-01 04:18:00",499.99,internet,NULL
36866,12,"2019-03-02 11:11:56",349.99,dealership,17
11430,3,"2018-07-27 04:02:05",499.99,dealership,7
17057,3,"2014-05-28 15:57:12",499.99,internet,NULL
46982,8,"2018-04-13 01:47:09",699.99,internet,NULL
6713,3,"2015-12-06 03:34:59",499.99,dealership,11
8236,3,"2015-04-20 16:46:54",449.99100000000004,internet,NULL
9315,3,"2018-07-20 14:35:24",499.99,internet,NULL
27219,3,"2018-08-13 17:48:04",499.99,internet,NULL
12007,7,"2018-08-06 23:56:00",599.99,dealership,18
41600,3,"2018-06-10 14:00:36",499.99,dealership,1
32878,3,"2013-06-27 08:27:01",499.99,internet,NULL
17105,3,"2017-01-25 19:43:07",499.99,dealership,2
28162,3,"2017-01-28 03:56:28",499.99,internet,NULL
6243,3,"2013-06-01 08:19:01",499.99,internet,NULL
25334,8,"2018-07-07 12:27:57",699.99,dealership,16
41828,4,"2017-01-12 01:28:13",92000,internet,NULL
27076,3,"2014-06-09 19:24:15",499.99,internet,NULL
36167,3,"2017-04-21 14:27:32",449.99100000000004,dealership,7
16524,3,"2018-01-23 06:42:09",499.99,dealership,4
2072,3,"2016-11-26 18:25:17",449.99100000000004,internet,NULL
34243,7,"2017-04-07 08:26:12",599.99,dealership,2
25098,7,"2019-02-05 00:52:32",599.99,dealership,3
33396,8,"2018-09-04 19:12:03",629.991,dealership,7
17850,3,"2016-08-16 08:27:15",449.99100000000004,dealership,17
13541,8,"2018-06-05 19:41:33",699.99,dealership,19
48324,8,"2018-08-12 11:06:01",629.991,internet,NULL
9554,7,"2019-04-23 10:16:34",479.992,dealership,2
23365,7,"2018-07-24 07:32:17",599.99,dealership,3
21924,8,"2018-08-24 19:52:47",699.99,dealership,16
29861,3,"2018-05-31 02:19:27",449.99100000000004,dealership,10
35146,4,"2017-01-03 19:13:55",103500,dealership,6
39550,12,"2019-02-17 07:42:26",349.99,dealership,16
4225,3,"2016-08-06 15:50:21",499.99,dealership,4
26376,3,"2015-10-18 17:21:07",499.99,dealership,4
13627,8,"2018-02-10 22:05:08",699.99,internet,NULL
40899,7,"2018-09-07 05:42:57",599.99,dealership,7
35444,3,"2016-09-13 13:37:29",499.99,dealership,5
35615,3,"2013-07-27 08:55:00",399.992,internet,NULL
21654,3,"2013-10-12 00:49:00",449.99100000000004,internet,NULL
20128,7,"2016-10-25 15:59:13",599.99,dealership,2
49147,8,"2017-07-21 06:23:40",629.991,internet,NULL
26251,3,"2017-04-22 16:08:17",499.99,internet,NULL
3789,8,"2019-05-25 19:10:34",699.99,internet,NULL
48645,7,"2018-05-20 12:44:23",479.992,dealership,5
42757,8,"2019-03-20 01:58:51",699.99,internet,NULL
23720,7,"2019-02-08 00:16:44",479.992,dealership,2
42333,12,"2019-04-22 00:09:07",349.99,internet,NULL
12334,7,"2017-06-06 23:59:58",599.99,internet,NULL
31790,8,"2018-01-07 02:24:11",559.9920000000001,internet,NULL
21036,8,"2018-05-01 00:06:16",699.99,dealership,10
13490,3,"2016-05-27 21:12:24",449.99100000000004,dealership,4
36318,7,"2018-09-05 06:43:19",599.99,dealership,2
16651,3,"2018-06-27 01:20:44",399.992,dealership,15
31598,7,"2018-07-21 04:25:38",479.992,dealership,10
11894,3,"2018-11-07 05:16:11",499.99,dealership,7
35144,3,"2016-08-24 01:07:23",499.99,internet,NULL
8276,3,"2016-11-18 00:47:56",499.99,dealership,17
41414,3,"2013-08-18 21:33:45",499.99,internet,NULL
47790,7,"2017-03-10 13:33:43",599.99,internet,NULL
37603,7,"2018-10-04 11:52:39",599.99,dealership,5
34327,8,"2018-09-11 09:25:33",629.991,internet,NULL
31388,3,"2018-06-04 02:13:19",499.99,dealership,18
48390,3,"2016-07-10 01:58:45",499.99,internet,NULL
843,4,"2016-08-06 22:55:21",115000,dealership,10
27335,8,"2019-04-21 19:35:00",559.9920000000001,internet,NULL
34102,3,"2015-06-29 04:01:42",499.99,dealership,19
9657,7,"2018-08-26 06:04:21",539.991,dealership,3
5860,8,"2018-04-16 13:22:44",699.99,internet,NULL
32564,3,"2018-02-12 22:57:30",449.99100000000004,internet,NULL
3382,8,"2018-10-19 22:27:34",559.9920000000001,internet,NULL
38294,7,"2018-11-30 11:52:19",599.99,dealership,2
26779,3,"2018-06-23 20:29:15",499.99,dealership,1
19208,12,"2019-04-28 08:19:44",349.99,internet,NULL
22759,7,"2018-12-11 01:31:27",599.99,dealership,11
15243,12,"2019-02-20 22:51:20",279.992,internet,NULL
7806,12,"2019-04-11 20:37:27",349.99,dealership,9
35482,4,"2016-05-07 16:38:23",115000,dealership,19
13218,7,"2016-12-19 23:29:00",599.99,dealership,5
23366,12,"2019-03-11 05:51:01",349.99,dealership,5
38731,7,"2019-03-12 10:16:42",599.99,dealership,3
30096,7,"2019-03-23 16:58:17",599.99,internet,NULL
47463,3,"2018-09-04 09:58:07",499.99,internet,NULL
27003,3,"2016-04-24 07:45:18",499.99,internet,NULL
2010,8,"2018-06-25 05:11:31",559.9920000000001,internet,NULL
39084,8,"2018-05-25 12:46:08",699.99,internet,NULL
21946,3,"2018-03-25 03:48:44",499.99,internet,NULL
17029,3,"2015-04-10 21:09:40",399.992,dealership,14
42268,7,"2017-03-11 20:44:50",599.99,internet,NULL
6005,7,"2017-03-17 18:33:40",599.99,dealership,2
35269,7,"2018-07-17 14:41:10",599.99,dealership,15
42665,7,"2016-10-15 14:43:08",599.99,dealership,16
33972,3,"2016-01-17 01:51:30",499.99,dealership,3
18875,3,"2016-09-23 14:03:11",499.99,dealership,14
660,7,"2019-01-08 05:10:02",599.99,internet,NULL
42794,8,"2019-01-18 22:44:03",629.991,internet,NULL
7522,3,"2014-07-11 21:32:52",449.99100000000004,dealership,16
12908,7,"2018-11-20 07:11:34",479.992,internet,NULL
40881,3,"2018-09-18 04:49:25",499.99,dealership,5
13843,3,"2016-10-25 11:48:32",499.99,dealership,3
13630,7,"2018-10-15 13:16:05",599.99,dealership,1
4055,3,"2018-10-03 07:09:47",499.99,dealership,16
5954,3,"2016-03-23 07:47:38",499.99,internet,NULL
48737,3,"2013-08-11 14:06:54",499.99,internet,NULL
46442,3,"2017-09-05 15:30:18",499.99,internet,NULL
32530,3,"2015-07-16 11:44:35",499.99,dealership,1
6277,3,"2014-09-26 04:24:10",449.99100000000004,internet,NULL
13369,8,"2018-05-21 14:18:55",699.99,dealership,16
16590,8,"2017-11-22 04:11:31",699.99,internet,NULL
4216,3,"2018-05-18 08:13:41",499.99,dealership,18
13919,3,"2018-10-11 17:01:57",499.99,dealership,3
33289,8,"2018-03-18 01:12:10",699.99,dealership,11
14056,3,"2018-03-07 17:55:50",399.992,internet,NULL
901,4,"2018-04-18 00:44:32",115000,dealership,12
47769,8,"2017-09-26 19:25:31",699.99,internet,NULL
43522,3,"2015-08-30 16:29:57",499.99,dealership,19
3250,3,"2016-06-04 03:15:42",499.99,internet,NULL
29690,4,"2015-08-16 00:06:01",115000,internet,NULL
32843,7,"2018-04-12 22:36:57",599.99,internet,NULL
33107,8,"2017-03-26 18:38:23",699.99,dealership,9
3590,7,"2018-04-07 02:30:34",539.991,dealership,18
22060,3,"2016-05-15 01:38:09",399.992,internet,NULL
10385,8,"2018-04-22 12:46:43",559.9920000000001,internet,NULL
45734,3,"2013-11-08 03:51:00",499.99,internet,NULL
18968,8,"2017-05-19 09:12:23",699.99,dealership,6
34532,8,"2017-09-20 04:10:02",699.99,dealership,17
7113,3,"2017-12-18 02:33:21",499.99,dealership,7
5820,7,"2019-05-11 09:15:36",599.99,dealership,1
15665,3,"2014-07-23 15:24:16",499.99,internet,NULL
11892,8,"2019-03-02 01:00:02",699.99,internet,NULL
41605,3,"2016-03-10 17:48:00",449.99100000000004,internet,NULL
13668,3,"2018-10-03 13:49:00",399.992,internet,NULL
35926,3,"2018-10-31 15:06:49",499.99,dealership,20
10450,7,"2019-02-02 08:10:52",599.99,internet,NULL
2412,3,"2018-07-13 15:29:08",499.99,internet,NULL
24859,7,"2018-11-29 14:28:08",599.99,internet,NULL
46210,3,"2017-12-06 16:37:58",499.99,internet,NULL
10375,3,"2016-03-21 00:29:00",449.99100000000004,internet,NULL
30281,12,"2019-05-09 00:10:57",349.99,dealership,4
26432,7,"2018-02-22 22:22:00",599.99,dealership,16
23654,8,"2018-09-15 07:22:56",699.99,dealership,8
38849,7,"2018-08-01 01:15:41",539.991,internet,NULL
6817,3,"2017-07-07 05:21:26",499.99,internet,NULL
33700,3,"2017-04-16 06:02:46",499.99,dealership,1
40589,7,"2019-05-14 04:16:33",539.991,internet,NULL
2716,3,"2018-10-14 14:49:12",499.99,dealership,6
30274,3,"2018-04-16 04:45:47",499.99,internet,NULL
46134,3,"2016-02-05 21:32:58",499.99,dealership,7
7637,8,"2017-03-16 19:17:07",699.99,internet,NULL
11383,3,"2014-07-31 18:27:55",499.99,internet,NULL
39434,8,"2019-01-12 18:03:42",629.991,internet,NULL
39503,7,"2018-07-10 07:25:44",539.991,dealership,1
1461,3,"2015-07-12 10:51:26",449.99100000000004,internet,NULL
27490,3,"2016-01-22 18:13:00",499.99,internet,NULL
3731,8,"2018-04-24 03:05:23",699.99,internet,NULL
32765,3,"2018-05-07 09:27:59",499.99,internet,NULL
11150,3,"2014-01-27 10:44:33",499.99,internet,NULL
21889,3,"2016-06-24 22:24:27",499.99,dealership,10
40816,7,"2018-01-03 06:07:39",539.991,internet,NULL
7597,12,"2019-04-02 17:24:01",349.99,dealership,11
8451,3,"2018-10-26 04:23:50",499.99,dealership,7
48160,3,"2013-08-19 08:21:42",499.99,internet,NULL
37091,8,"2018-03-15 05:48:42",699.99,dealership,1
8855,7,"2019-01-02 19:59:42",479.992,internet,NULL
8285,3,"2017-12-18 14:55:50",499.99,dealership,6
29839,8,"2018-06-05 21:04:43",559.9920000000001,dealership,15
29404,3,"2016-09-27 10:03:35",499.99,internet,NULL
37214,4,"2015-01-20 22:36:56",115000,internet,NULL
22526,8,"2018-07-27 02:01:20",699.99,dealership,17
21765,8,"2017-07-18 15:39:15",699.99,dealership,12
1719,3,"2014-09-03 12:25:46",399.992,internet,NULL
21449,8,"2018-04-02 18:07:05",699.99,dealership,2
1037,3,"2014-03-16 00:12:18",499.99,internet,NULL
15223,8,"2018-01-18 18:20:52",699.99,internet,NULL
6568,3,"2016-10-12 02:07:18",449.99100000000004,internet,NULL
2677,3,"2018-08-01 03:21:15",399.992,internet,NULL
36297,7,"2017-08-17 07:46:01",599.99,internet,NULL
26576,8,"2019-02-15 12:52:21",699.99,internet,NULL
41797,7,"2019-05-03 06:12:22",599.99,dealership,3
5661,8,"2018-08-23 19:37:52",699.99,internet,NULL
33706,3,"2013-05-21 01:37:15",499.99,internet,NULL
46445,4,"2018-10-16 07:26:01",103500,dealership,7
10604,8,"2019-02-19 05:20:15",699.99,internet,NULL
33662,8,"2017-11-15 06:52:35",699.99,dealership,16
5756,7,"2018-06-28 23:46:48",479.992,internet,NULL
16748,3,"2017-08-06 23:16:26",499.99,internet,NULL
7554,3,"2018-05-08 12:37:39",499.99,dealership,11
9339,7,"2018-01-25 04:31:08",539.991,dealership,14
7769,7,"2018-07-19 07:04:38",599.99,internet,NULL
29997,3,"2016-08-02 17:31:41",499.99,internet,NULL
42285,3,"2018-01-02 09:42:53",499.99,dealership,2
1014,3,"2018-08-15 00:34:32",499.99,dealership,7
9634,7,"2017-01-13 02:57:17",599.99,internet,NULL
30334,3,"2016-05-06 16:57:24",449.99100000000004,internet,NULL
157,8,"2017-08-20 20:24:02",699.99,internet,NULL
35701,3,"2018-02-02 04:36:40",499.99,dealership,5
31650,8,"2019-04-29 15:08:55",699.99,internet,NULL
43222,3,"2018-07-28 14:34:11",499.99,internet,NULL
14169,8,"2017-10-13 16:54:40",699.99,dealership,6
45832,8,"2017-08-01 09:05:47",699.99,internet,NULL
42775,3,"2016-05-29 01:20:30",499.99,internet,NULL
23523,3,"2013-07-16 17:42:11",499.99,internet,NULL
49520,8,"2018-07-09 13:24:16",699.99,dealership,5
14799,3,"2014-07-13 04:51:12",499.99,internet,NULL
35631,7,"2017-06-11 14:03:56",599.99,dealership,7
1884,3,"2013-10-05 07:07:49",399.992,internet,NULL
32432,3,"2018-11-29 07:59:27",499.99,dealership,5
4643,3,"2017-08-03 09:51:57",399.992,internet,NULL
17462,7,"2017-11-03 12:25:25",599.99,dealership,19
5423,7,"2018-07-26 03:36:41",599.99,internet,NULL
27684,8,"2018-06-15 04:16:01",629.991,internet,NULL
17442,7,"2019-02-17 22:03:48",479.992,internet,NULL
49091,12,"2019-02-09 07:50:48",279.992,internet,NULL
20574,3,"2014-03-02 18:10:16",449.99100000000004,internet,NULL
25745,8,"2017-04-04 12:07:24",699.99,dealership,12
49998,7,"2019-02-16 23:58:10",599.99,dealership,10
837,3,"2016-05-27 06:21:57",499.99,internet,NULL
10391,8,"2017-05-24 11:53:24",699.99,dealership,5
27168,3,"2017-09-18 04:12:08",499.99,dealership,9
49271,3,"2017-08-20 13:43:53",499.99,internet,NULL
31652,8,"2017-07-08 19:41:45",699.99,dealership,17
39082,8,"2017-10-05 03:24:25",559.9920000000001,internet,NULL
45831,7,"2017-03-17 01:45:06",599.99,internet,NULL
10290,7,"2017-02-20 12:48:49",479.992,internet,NULL
30979,3,"2015-12-03 14:53:02",499.99,internet,NULL
4830,3,"2015-03-29 08:42:08",499.99,dealership,11
25047,3,"2018-06-28 21:28:05",499.99,dealership,5
40499,8,"2017-08-10 18:13:43",699.99,dealership,6
3057,8,"2019-02-01 19:27:13",699.99,internet,NULL
43276,8,"2017-04-30 18:52:47",699.99,dealership,9
25472,7,"2017-03-23 11:53:40",599.99,internet,NULL
18602,7,"2016-10-12 15:09:53",599.99,internet,NULL
46657,7,"2018-05-12 21:12:04",599.99,internet,NULL
5099,3,"2015-10-29 00:04:43",499.99,dealership,4
34566,3,"2015-10-22 17:28:06",499.99,dealership,18
17616,12,"2019-05-12 01:58:51",349.99,internet,NULL
15223,7,"2018-08-23 13:09:52",539.991,dealership,1
20039,3,"2015-06-22 15:42:29",449.99100000000004,internet,NULL
45856,7,"2017-01-04 00:12:01",599.99,dealership,7
7463,8,"2018-12-20 01:15:03",559.9920000000001,internet,NULL
5079,4,"2016-11-05 01:37:28",115000,internet,NULL
47763,8,"2018-06-12 18:24:33",699.99,dealership,10
10971,7,"2017-08-22 02:39:46",599.99,dealership,6
25739,3,"2017-01-16 04:21:36",499.99,dealership,10
1565,3,"2017-03-11 01:46:54",499.99,internet,NULL
19129,3,"2018-05-13 11:19:30",399.992,internet,NULL
40758,3,"2018-05-21 12:16:30",499.99,dealership,18
22512,7,"2017-05-14 11:09:43",599.99,dealership,18
38740,3,"2017-05-18 16:19:22",499.99,dealership,8
22362,7,"2018-07-06 07:29:30",539.991,internet,NULL
49289,3,"2014-04-17 03:54:01",499.99,internet,NULL
48502,3,"2018-09-08 17:14:46",499.99,internet,NULL
7631,8,"2019-03-18 00:57:03",699.99,internet,NULL
9102,7,"2016-10-20 16:22:40",599.99,internet,NULL
40885,8,"2017-11-14 21:11:54",699.99,internet,NULL
32154,3,"2014-01-31 21:58:04",449.99100000000004,internet,NULL
32922,3,"2015-05-03 09:54:36",499.99,internet,NULL
18489,8,"2019-04-15 04:42:11",629.991,dealership,6
49183,3,"2015-11-09 15:52:53",499.99,dealership,1
26607,8,"2017-09-15 13:42:26",699.99,dealership,3
23593,7,"2018-11-06 14:57:57",599.99,dealership,4
11761,7,"2018-09-02 03:56:42",599.99,internet,NULL
183,12,"2019-05-17 17:00:52",279.992,internet,NULL
44117,4,"2016-03-24 01:45:52",115000,dealership,6
48065,7,"2017-07-22 22:23:47",539.991,dealership,10
31645,7,"2017-12-19 03:07:42",599.99,dealership,17
19162,8,"2018-11-06 21:24:44",699.99,dealership,16
34588,7,"2017-08-22 06:57:19",539.991,dealership,11
40065,3,"2015-10-11 20:13:31",499.99,internet,NULL
13067,7,"2017-05-12 12:39:57",599.99,dealership,18
18522,8,"2017-10-23 03:31:51",629.991,dealership,10
14467,7,"2017-01-26 10:38:47",539.991,dealership,2
11539,7,"2018-04-23 10:41:10",539.991,dealership,5
31076,4,"2018-05-17 04:04:58",115000,internet,NULL
44960,3,"2016-04-01 15:07:16",499.99,internet,NULL
14517,3,"2017-01-06 03:03:57",449.99100000000004,dealership,8
8710,8,"2017-11-15 22:58:26",699.99,dealership,16
15332,7,"2019-05-26 05:14:18",599.99,dealership,16
19098,7,"2018-04-22 09:53:56",599.99,internet,NULL
13273,7,"2017-05-17 09:42:28",539.991,internet,NULL
43284,7,"2018-09-22 08:26:41",599.99,dealership,2
15630,3,"2018-06-28 12:48:57",499.99,internet,NULL
32369,7,"2016-12-01 11:27:20",539.991,internet,NULL
11403,3,"2015-09-28 12:31:28",499.99,dealership,8
42764,7,"2017-08-14 23:11:01",599.99,dealership,10
37109,3,"2015-04-30 11:52:58",499.99,dealership,8
1404,8,"2019-03-30 00:21:20",559.9920000000001,internet,NULL
40353,3,"2015-03-16 23:11:43",499.99,internet,NULL
22840,3,"2015-05-19 18:07:49",449.99100000000004,internet,NULL
48789,3,"2013-07-21 22:17:11",499.99,internet,NULL
22736,3,"2015-04-24 00:31:42",499.99,dealership,4
45622,8,"2018-05-06 07:46:47",629.991,dealership,10
10861,3,"2013-05-01 20:40:00",449.99100000000004,internet,NULL
43279,7,"2018-07-29 05:06:16",599.99,internet,NULL
25730,7,"2017-10-26 01:36:44",599.99,internet,NULL
42252,3,"2017-08-20 21:21:43",499.99,dealership,8
27825,3,"2017-07-07 14:17:55",499.99,dealership,6
15938,8,"2019-04-04 09:48:27",559.9920000000001,internet,NULL
32728,8,"2018-08-21 10:46:45",699.99,internet,NULL
44740,3,"2018-11-13 06:51:48",499.99,dealership,18
15694,3,"2018-05-03 03:10:10",449.99100000000004,internet,NULL
1330,3,"2016-12-07 13:57:46",499.99,internet,NULL
14137,3,"2018-09-25 18:19:50",399.992,internet,NULL
8120,8,"2019-05-01 08:43:05",699.99,dealership,17
45213,7,"2018-04-01 10:10:22",599.99,dealership,8
30432,8,"2018-06-03 01:56:03",629.991,dealership,18
11316,3,"2018-06-25 20:54:47",499.99,dealership,9
30483,3,"2017-01-12 12:54:50",399.992,dealership,10
15831,7,"2017-04-18 13:21:25",599.99,dealership,1
20418,3,"2017-06-03 15:25:22",499.99,internet,NULL
23663,3,"2014-01-16 05:02:59",399.992,internet,NULL
21418,8,"2019-01-11 21:29:23",699.99,dealership,7
36738,7,"2018-08-22 11:51:44",599.99,dealership,12
49092,3,"2018-01-29 06:20:48",449.99100000000004,dealership,14
26580,8,"2018-04-12 02:14:57",699.99,internet,NULL
28657,3,"2015-05-16 09:30:44",399.992,dealership,10
16906,3,"2018-04-05 18:47:54",499.99,internet,NULL
16376,7,"2019-02-23 21:55:35",539.991,internet,NULL
44987,3,"2018-12-25 03:30:30",499.99,dealership,12
47172,12,"2019-05-27 12:04:19",349.99,internet,NULL
14992,3,"2016-06-18 17:02:47",449.99100000000004,internet,NULL
42299,7,"2016-10-18 01:21:47",599.99,dealership,1
13280,3,"2017-08-02 17:12:40",449.99100000000004,internet,NULL
22358,3,"2016-07-10 09:48:36",399.992,internet,NULL
49380,8,"2018-04-06 01:03:07",699.99,dealership,16
19489,7,"2017-01-04 16:14:02",599.99,dealership,6
22517,7,"2019-05-20 14:34:39",599.99,dealership,7
33561,4,"2018-02-20 10:53:38",115000,internet,NULL
10852,7,"2018-01-22 14:42:32",599.99,internet,NULL
735,3,"2017-04-15 01:07:13",449.99100000000004,internet,NULL
35777,3,"2018-06-17 03:45:14",499.99,dealership,14
2895,7,"2019-05-25 01:11:44",599.99,internet,NULL
36016,7,"2018-07-04 20:03:34",599.99,dealership,10
13413,3,"2018-08-31 15:17:21",499.99,internet,NULL
47396,8,"2017-05-19 13:28:50",629.991,dealership,5
1927,12,"2019-05-05 21:48:47",349.99,dealership,14
45509,8,"2018-05-25 23:44:16",699.99,internet,NULL
19441,8,"2018-02-14 23:33:49",699.99,dealership,16
30429,8,"2018-10-26 21:36:51",629.991,dealership,3
18060,7,"2018-05-25 11:51:24",539.991,dealership,15
